 T(YR)=   100.00000000000000     
 ( H  He C  N  O  SI S  FE NA MG CL P F)
   1000000.0000000582        90000.000000000480        170.00000013163950        61.999999999142943        240.00000000131317        7.9999999941854846E-003   8.0000000158769249E-002   2.9999999999999996E-003   2.0000000000000013E-003   7.0000000000000201E-003   1.0000000000007405E-003   2.0000000000003039E-004   6.6800000004131437E-003
        1740  -1.4867337708772705E-017
 CCP       
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   2.2185519791838143E-015
        6855   2.0298452995767372E-015
        6604   8.2650201753948984E-017
        6932   7.3163225868238580E-017
         806   3.1301017207487474E-017
        6336   8.6306126203523859E-019
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   1.0752680099145208E-015
         766  -1.0746908760316450E-015
        1741  -2.8337619855125150E-019
        2790  -1.1416163705451080E-019
        2210  -1.0202618598050734E-019
          67  -1.3812227222846437E-020
 CO2       
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   1.0060050708183563E-011
         770   9.9959240676201511E-012
        1922   4.6642069244285279E-014
         914   1.6793824185577770E-014
        4867   2.5384946643597023E-016
        2849   2.1700590410321247E-016
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   1.0580391691534196E-015
          69  -4.2231862638105107E-016
        2212  -3.9161742898585118E-016
         585  -1.1072998010436013E-016
        4947  -5.1378936228355619E-017
        2499  -3.3194510704325595E-017
 H2S       
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   2.1784408774762588E-018
        2843   2.0418467128483966E-018
        6836   1.1906612337299285E-019
        2844   1.3448022935259972E-020
        5186   1.1444355321664013E-021
        3930   6.2173322012951527E-022
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   6.8956577917495787E-018
        2008  -6.7897600400629060E-018
         778  -2.8757377730941261E-020
        1744  -2.8652655082695989E-020
          72  -1.3382771614673704E-020
        2792  -1.1318790377406169E-020
 HCO       
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   1.3366134582876890E-010
        4591   1.3263480951654722E-010
         767   4.5806278795470211E-013
        5028   4.0952077913717261E-013
        1921   1.3992620773285579E-013
        2317   9.0127320749602355E-015
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   1.3386292723235706E-010
        1981  -1.0424944423208228E-010
         771  -9.9959240676201511E-012
         770  -9.9959240676201511E-012
        2046  -6.9044948124836928E-012
        3479  -1.3322028208518378E-012
 HCP       
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   6.7837522795427409E-017
         812   6.5769483489246577E-017
        6857   2.0079819356566400E-018
        3990   2.0970348902799240E-020
        3994   1.6278847447834668E-020
        3992   6.9639112808840168E-021
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   1.3075147941199337E-019
        1747  -6.2495815001898869E-020
        2794  -2.4978847002462712E-020
        2217  -2.1797049412691635E-020
          76  -1.0757899914338015E-020
        5377  -2.9017824857983508E-021
 HCS       
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   1.2475785983621101E-014
         846   1.2474918254944025E-014
        5913   2.9891308170140279E-019
        5917   2.3204003327430289E-019
        5915   9.9264165384789589E-020
        5914   5.1519256621161932E-020
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   1.2764777182161765E-014
        4506  -1.0146872790669810E-014
         776  -9.7292959868003404E-016
         775  -9.7292959868003404E-016
        2048  -6.7203265266474474E-016
        2218  -7.7869665991652849E-021
 HNC       
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   7.9264346648625555E-011
        2079   7.4034376418913092E-011
        2044   2.2149285473754647E-012
        2053   2.1953488571741270E-012
        6812   1.6411015715434159E-013
        6625   1.3280149580325699E-013
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   6.2980105330179780E-011
        5047  -6.1342359277040342E-011
        5060  -1.0568640653571187E-012
        1925  -2.4509630004085423E-013
        4951  -1.5461535560464094E-013
        4950  -9.0804592542643238E-014
 HNO       
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   2.3933403308596157E-015
         782   2.2544724397784221E-015
        6824   8.3873414434998304E-017
        4908   4.2603039390292512E-017
        4918   9.8794601606080481E-018
        3910   8.7593156747987416E-019
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   2.3720914350322739E-015
        2000  -1.4578496703213670E-015
         779  -9.1279572143467189E-016
         903  -1.2358966503214977E-018
        4910  -1.3093423035998388E-019
        1750  -3.7542284713209496E-020
 HNSi      
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   5.2951187766380870E-020
        6869   5.2948789212896575E-020
        2051   2.3983869421530183E-024
        2066   1.6654213998396496E-028
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   1.3735014221128294E-019
        1751  -6.5514190982561152E-020
        2797  -2.6084155235800549E-020
        2222  -2.2852998219645008E-020
          81  -1.1652847103047057E-020
         594  -6.1032040864723341E-021
 HPO       
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   4.6252148398287892E-018
        5933   1.6146862132703591E-018
        5937   1.2534474587803024E-018
        5935   5.3621098951674414E-019
        5934   2.7829974155238667E-019
        5936   2.4380505520380232E-019
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   6.3988750809565621E-018
         780  -5.9789763230961935E-018
        5019  -4.1939247434898002E-019
        1752  -3.1533134472202381E-022
        2223  -1.1186292808494808E-022
        5074  -2.9608470534769729E-023
 HSS       
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   2.1845648259550555E-021
        6921   2.1813313625810461E-021
        6828   3.2334633737461614E-024
        1367   2.6207168122255076E-034
        1369   1.1489607627921423E-036
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   8.2238455793727298E-024
        1753  -4.1795496140248993E-024
        2798  -1.6969107031682683E-024
        2224  -1.5504292678070307E-024
          83  -4.4722344165029857E-025
        6112  -1.4187215013876760E-025
 N2O       
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   1.6365790163705486E-017
         922   1.6360562523348323E-017
        4911   5.2276403571620248E-021
        2049   3.3364917686060229E-052
        4921   2.5919794215482343E-053
        4916   6.9755375867027237E-057
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   6.3391705519550716E-022
        4862  -2.0862279093534778E-022
        4864  -2.0838110474805635E-022
          84  -1.4998530705125221E-022
        4861  -3.7087474480043889E-023
        1297  -7.0170038082093469E-024
 NaOH      
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   3.9802160151867352E-019
        6851   3.9802160151867352E-019
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   2.5529656091714828E-022
        1754  -1.6547188062008285E-022
        2225  -5.6928105645888467E-023
         595  -1.5331667176182309E-023
        1298  -7.6705085123895215E-024
        2904  -5.1689090002958907E-024
 NH2       
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   4.1422874583365560E-015
        6928   2.6378152273033819E-015
        6929   1.2364758877984603E-015
         905   1.4894212803668571E-016
        6853   1.1760072885309159E-016
        6860   6.2154062324400644E-019
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   4.0830775591634995E-015
         782  -2.2544724397784221E-015
        4589  -1.4241491166235708E-015
         781  -2.5049693775315797E-016
        1976  -7.6768136944897591E-017
        1975  -7.6768136944897591E-017
 NO2       
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   2.4170223452490943E-050
        4942   2.4170223452490943E-050
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   2.3522338819012643E-050
        2012  -2.2310398437524831E-050
         783  -8.7825050668902366E-052
        2049  -3.3364917686060229E-052
        2227  -2.0145104007588536E-056
          88  -1.3545024893217701E-056
 O2H       
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   9.6377773779147411E-016
        4582   9.5864456928303223E-016
        4587   4.5560841949927710E-018
        6328   4.6218247773357637E-019
        2762   1.1490183421210998E-019
        2007   1.3742683122561785E-027
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   9.5455493977857956E-016
        2004  -7.2154704165558978E-016
         784  -1.5257230593025141E-016
        2003  -5.6042488672278825E-017
        2005  -2.4218361176234774E-017
        2050  -1.6901596346202269E-019
 OCN       
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   7.5452981583189820E-012
        2046   6.9044948124836928E-012
         898   6.2095436165369880E-013
         901   1.9848984178602740E-014
        6492   2.9868038740714408E-024
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   7.5694400354514659E-012
         785  -3.9530065830655356E-012
        3523  -2.0440695325090857E-012
        3524  -1.1639800012152049E-012
        3483  -4.0833938500740417E-013
        4937  -2.6217476846581303E-017
 OCS       
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   1.1620535973061019E-014
        4497   8.7113532139455344E-015
        4499   1.9290874907482740E-015
         775   9.7292959868003404E-016
        4501   5.8983143950609248E-018
        6271   5.8059694268179730E-019
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   5.6697110398417421E-015
        3525  -5.6532700370003356E-015
        3526  -9.7458520323720584E-018
        4505  -2.3751866641650932E-018
        2013  -2.1146854832058783E-018
        1756  -8.0923642655504309E-019
 PH2       
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   8.3639644899125509E-022
        6859   8.3633551021919953E-022
         821   6.0938772055557121E-026
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   8.2137114777487721E-022
         786  -4.6935003696784272E-022
         788  -2.3467501848392136E-022
         787  -1.1733750924196068E-022
        1757  -5.4610798830864024E-027
        2229  -1.8086557570448258E-027
 c-SiC2    
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   3.4453701826025825E-014
         813   1.8294509161442958E-014
        6346   1.2985003175423708E-014
        6864   3.1617629679392726E-015
        6341   7.7151759771167380E-018
         121   2.7288759645126272E-018
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   4.7695164826548496E-014
         790  -4.7690010207030696E-014
        1758  -2.5608718995456205E-018
        2800  -1.0376766322492913E-018
        2230  -9.2152848297220011E-019
        5075  -2.4243701588861327E-019
 SiH2      
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   2.0697391355612874E-023
        6866   2.0697375685068928E-023
         147   1.5669798988774758E-029
         124   7.4371505974808071E-034
        6350   1.2411762629005273E-036
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   2.1595044338026179E-023
         791  -1.1146506837702281E-023
         792  -7.4310045584681872E-024
        2051  -2.3983869421530183E-024
        3484  -6.1897761825129989E-025
        1759  -8.2051751896938962E-029
 SiNC      
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   1.8238297225787515E-021
        6868   1.8238297225787515E-021
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   3.3659299782048262E-018
         793  -3.3644292330842980E-018
        1760  -7.8345955675959049E-022
        2802  -3.1750078614399436E-022
        2232  -2.8386659929438368E-022
          97  -5.1888700736875662E-023
 SiO2      
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   3.4533163005323297E-018
         925   3.4532575105895150E-018
        6846   5.8789942814554946E-023
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   3.1140212484004237E-022
        1761  -1.5069470505355029E-022
          98  -7.0767960157586913E-023
        2233  -5.4974360270850030E-023
        4788  -2.4526105077708492E-023
        1313  -7.4127512534797314E-024
 C4        
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   4.8349699739826883E-010
        2084   2.2210312925673926E-010
        4596   7.5328529443311342E-011
        2079   7.4034376418913092E-011
        3499   3.9967724822781269E-011
        3500   3.9329385092729081E-011
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   4.9714326587113644E-010
        4958  -4.0448337815478194E-010
         807  -7.2350378159625075E-011
        1962  -1.2396667875865680E-011
        2072  -7.4961975597014041E-012
        6950  -3.9663405120048834E-013
 c-C3H     
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   1.2713397321322310E-009
        4955   9.4936474487347969E-010
         817   2.6644301601512148E-010
        3487   4.9528890148547713E-011
        4481   4.7395777518967944E-012
        3527   7.8938712938419880E-013
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   1.3181034313220584E-009
        4956  -9.7427608243191036E-010
         799  -1.2495417872026203E-010
        2057  -8.8616973720090906E-011
         800  -4.9981671488104797E-011
        2058  -4.0280442600041319E-011
 l-C3H     
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   1.2506695809470266E-009
        4954   9.4936474487347969E-010
         818   2.6644301601512148E-010
        2074   2.4540293141732892E-011
        3488   5.3121369301340959E-012
        4482   4.7395777518967944E-012
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   1.2970589620368413E-009
        4957  -9.5871554867089426E-010
         801  -1.2295848802065732E-010
        2059  -8.7201638338020787E-011
         802  -4.9183395208262921E-011
        2060  -3.9637108335463992E-011
 CH3       
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   3.1409819136536124E-013
        6445   9.9498893486228425E-014
        6444   9.9498893486228425E-014
        6174   7.5224140995797655E-014
        6649   1.8103283701716462E-014
        2316   7.0099027249690712E-015
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   3.1975881189583288E-013
         808  -1.4972417595859192E-013
         809  -1.4262415737781346E-013
        2063  -1.8390626847294693E-014
        3486  -6.7886350296024842E-015
        2062  -1.9704243050672884E-015
 C2H2      
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   3.8947468176190330E-010
        4522   2.3068322549756860E-010
        4591   1.3263480951654722E-010
        4479   9.4791555037935888E-012
        1983   8.9688959728171842E-012
         794   2.5670393283009732E-012
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   3.5062961884124711E-010
        3489  -2.7900547767605497E-010
        3487  -4.9528890148547713E-011
         904  -8.5002197254532786E-012
        3488  -5.3121369301340959E-012
        4537  -3.1852679846463306E-012
 NH3       
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   8.7100279622386054E-015
        6930   8.6553312145892196E-015
        4109   1.2913129504102275E-017
        4113   1.0024194935705327E-017
        4857   7.7381380921518255E-018
        4111   4.2882399640537338E-018
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   1.8882454709707877E-016
         905  -1.4894212803668571E-016
        4532  -9.6553919190428009E-018
        3330  -6.6915595731874661E-018
        3329  -6.6915595731874661E-018
        1468  -6.6008352562339198E-018
 SiCH2     
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   1.3312375323218880E-018
         853   1.3281614260052539E-018
        6349   1.6974433074358168E-021
        6438   1.3318718371144370E-021
        2304   4.6256640255855541E-023
         146   5.3449969423616310E-025
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   2.4112782796057955E-021
        2512  -1.4361413729686936E-021
        2252  -4.9786465436861126E-022
         123  -2.3207778363872813E-022
        6110  -4.4303882077752612E-023
         622  -4.4303882077752612E-023
 C3N       
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   2.0016106092595601E-009
         819   9.2324002357835427E-010
        2078   4.0995676404250867E-010
        4616   9.3044851072632001E-011
        2057   8.8616973720090906E-011
        2059   8.7201638338020787E-011
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   2.1335504892113667E-009
         803  -1.4682921397517093E-009
        2061  -4.2598904714495246E-010
        3503  -2.3482326402395463E-010
        4537  -3.1852679846463306E-012
        5060  -1.0568640653571187E-012
 C3O       
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   9.9380888383165510E-011
